0,1,2,3,4,5,6
2006-09-27,1.2444,1.1108,149.2,0.7505,94.4,0.6561
2006-09-28,1.2458,1.1102,149.76,0.7505,94.57,0.6574
2006-09-29,1.2507,1.1181,149.74,0.7456,94.43,0.653
2006-10-02,1.2429999999999999,1.1157,149.87,0.7483,94.64,0.6581
2006-10-03,1.2454,1.1222,150.1,0.7428,94.68,0.6568
2006-10-04,1.2487,1.1264,149.85,0.7459,94.35,0.6629
2006-10-05,1.2521,1.1258,149.36,0.746,93.99,0.6629
2006-10-06,1.2605,1.1253,149.79,0.7431,94.27,0.6585
2006-10-09,1.2618,1.1236,150.07,0.7442,94.39,0.6584
2006-10-10,1.2704,1.1324,150.07,0.7438,94.25,0.6583
2006-10-11,1.2727,1.1379,149.88,0.7426,94.08,0.6589
2006-10-12,1.2696,1.1359,149.86,0.7504,94.06,0.6603
2006-10-13,1.2732,1.1368,149.71,0.7511,93.95,0.6569
2006-10-16,1.2706,1.1369,149.2,0.754,93.71,0.659
2006-10-17,1.2687,1.1408,148.73,0.753,93.48,0.6621
2006-10-18,1.2706,1.1363,149.03,0.7545,93.59,0.6633
2006-10-19,1.2572,1.1273,149.18,0.7595,93.98,0.6684
2006-10-20,1.2585,1.1245,149.72,0.7586,94.27,0.6683
2006-10-23,1.2664,1.1278,149.71,0.7569,94.19,0.6633
2006-10-24,1.2661,1.1258,149.85,0.7578,94.19,0.6627
2006-10-25,1.2632,1.1254,150.06,0.7616,94.17,0.6552
2006-10-26,1.2536,1.123,150.24,0.7643,94.43,0.6574
2006-10-27,1.2486,1.1192,149.76,0.7687,94.19,0.6624
2006-10-30,1.2481,1.1263,149.45,0.7698,94.08,0.6651
2006-10-31,1.2433,1.1218,149.25,0.7745,94.04,0.6693
2006-11-01,1.2445,1.1334,149.31,0.7751,94.02,0.6724
2006-11-02,1.2446,1.1348,149.67,0.7744,94.11,0.6734
2006-11-03,1.2537,1.1292,150.05,0.7699,94.13,0.6696
2006-11-06,1.2557,1.1289,150.46,0.7716,94.19,0.6692
2006-11-07,1.2495,1.1287,150.31,0.7744,94.2,0.6693
2006-11-08,1.2501,1.1301,150.36,0.7709999999999999,94.18,0.6687
2006-11-09,1.2429,1.1292,151.28,0.7678,94.93,0.6649
2006-11-10,1.2403,1.1314,151.12,0.7671,94.82,0.6661
2006-11-13,1.2446,1.1385,151.29,0.7627,94.9,0.6595
2006-11-14,1.2426,1.138,150.71,0.7653,94.58,0.6587
2006-11-15,1.2464,1.1399,151.38,0.7648,94.71,0.6593
2006-11-16,1.2478,1.1420000000000001,151.21,0.7666,94.72,0.6649
2006-11-17,1.2452,1.1465,150.97,0.7688,94.61,0.6642
2006-11-20,1.2443,1.1472,151.31,0.77,94.9,0.6688
2006-11-21,1.2409,1.146,151.37,0.7711,94.98,0.6699
2006-11-22,1.2275,1.1413,150.91,0.7758,95.1,0.6707
2006-11-23,1.2236,1.1421,150.47,0.7741,94.96,0.6692
2006-11-24,1.2101,1.1343,151.59,0.7782,95.8,0.6711
2006-11-27,1.2064,1.1324,152.45,0.7789,96.15,0.6686
2006-11-28,1.2037,1.1306,153.11,0.7835,96.46,0.6802
2006-11-29,1.2099,1.1378,153.02,0.7833,96.21,0.6781
2006-11-30,1.1982,1.1413,153.32,0.7892,96.59,0.6834
2006-12-01,1.1929,1.145,153.77,0.7887,96.68,0.6868
2006-12-04,1.1945,1.1413,153.72,0.7899,96.58,0.6898
2006-12-05,1.1914,1.1409,153.72,0.7866,96.38,0.6858
2006-12-06,1.1964,1.1481,153.09,0.7851,96.3,0.6862
2006-12-07,1.196,1.1493,153.09,0.789,96.39,0.6872
2006-12-08,1.2047,1.1497,153.66,0.7853,96.6,0.6864
2006-12-11,1.2016,1.1479,154.85,0.7849,97.26,0.6875
2006-12-12,1.2004,1.1523,155.2,0.7861,97.4,0.6909
2006-12-13,1.2068,1.1561,155.17,0.7863,97.39,0.6909
2006-12-14,1.2139,1.1564,154.99,0.7827,97.08,0.6884
2006-12-15,1.2216,1.1573,154.4,0.7818,96.64,0.6897
2006-12-18,1.2217,1.1574,154.68,0.7805,96.68,0.6901
2006-12-19,1.2146,1.1534,155.73,0.7842,97.2,0.6933
2006-12-20,1.2176,1.1484,155.95,0.7854,97.2,0.6975
2006-12-21,1.2155,1.1541,155.87,0.785,97.25,0.696
2006-12-22,1.2223,1.1582,155.98,0.7829,97.3,0.6999
2006-12-25,1.219,1.1583,156.03,0.7868,97.3,0.6897
2006-12-26,1.2229999999999999,1.1607,156.01,0.7815,97.34,0.6896
2006-12-27,1.2252,1.1607,155.82,0.7843,96.87,0.7019
2006-12-28,1.2221,1.1606,156.35,0.7891,97.32,0.705
2006-12-29,1.2196,1.1648,157.07,0.7879,97.63,0.7039
2007-01-01,1.2221,1.1606,156.35,0.7891,97.32,0.7045
2007-01-02,1.2122,1.1658,157.88,0.7962,98.02,0.7071
2007-01-03,1.2256,1.1726,157.11,0.7939,97.39,0.706
2007-01-04,1.2327,1.1774,155.82,0.7843,96.6,0.6972
2007-01-05,1.2355,1.1728,154.27,0.7787,95.99,0.6867
2007-01-08,1.2366,1.1755,154.57,0.7799,96.01,0.6886
2007-01-09,1.2418,1.1759,155.17,0.7815,96.12,0.6913
2007-01-10,1.2465,1.176,154.74,0.7768,95.96,0.6864
2007-01-11,1.2495,1.1769,155.22,0.7809999999999999,96.39,0.6913
2007-01-12,1.2486,1.1691,155.56,0.7836,96.42,0.6896
2007-01-15,1.2477,1.1691,155.83,0.7836,96.55,0.6956
2007-01-16,1.2475,1.1767,155.84,0.7834,96.67,0.6955
2007-01-17,1.2477,1.1733,156.06,0.7866,96.68,0.6915
2007-01-18,1.2429999999999999,1.1729,157.1,0.7886,97.12,0.6963
2007-01-19,1.2479,1.1713,157.22,0.7897,97.19,0.6954
2007-01-22,1.2488,1.182,157.52,0.7882,97.38,0.6981
2007-01-23,1.2413,1.1801,158.41,0.7926,98.0,0.7008
2007-01-24,1.249,1.1785,156.71,0.7802,96.79,0.6998
2007-01-25,1.2488,1.1816,156.6,0.7736,97.0,0.6952
2007-01-26,1.2539,1.1803,156.98,0.7731,96.94,0.6956
2007-01-29,1.2533,1.1826,157.96,0.7713,97.3,0.6949
2007-01-30,1.2523,1.1803,157.63,0.772,97.12,0.6889
2007-01-31,1.244,1.1758,157.27,0.7758,97.03,0.6882
2007-02-01,1.2431,1.1789,157.12,0.7738,97.07,0.6821
2007-02-02,1.2473,1.1857,156.97,0.7745,97.07,0.6814
2007-02-05,1.2488,1.1816,155.56,0.7761,96.36,0.6838
2007-02-06,1.2401,1.1827,155.85,0.7778,96.86,0.6801
2007-02-07,1.2419,1.1851,156.92,0.778,97.15,0.6848
2007-02-08,1.246,1.1826,157.8,0.7815,97.14,0.6835
2007-02-09,1.2481,1.1816,158.21,0.7767,97.47,0.6825
2007-02-12,1.2532,1.1758,158.0,0.7714,97.28,0.6832
2007-02-13,1.2478,1.1666,157.91,0.7793,97.14,0.6895
2007-02-14,1.2401,1.1652,158.5,0.7837,97.39,0.6945
2007-02-15,1.2347,1.1626,156.64,0.7844,97.4,0.6936
2007-02-16,1.2342,1.1629,156.63,0.7866,96.58,0.6975
2007-02-19,1.2331,1.1637,157.25,0.7886,96.97,0.7019
2007-02-20,1.2359,1.1699,157.7,0.7862,97.03,0.7014
2007-02-21,1.2375,1.1605,158.87,0.7913,97.67,0.7059
2007-02-22,1.2384,1.1609,159.53,0.789,98.14,0.7045
2007-02-23,1.2333,1.1592,159.32,0.7918,98.12,0.7058
2007-02-26,1.2293,1.1601,158.95,0.7939,98.07,0.7102
2007-02-27,1.2179,1.1664,156.15,0.7879,96.87,0.6992
2007-02-28,1.2187,1.1686,156.71,0.7879999999999999,97.15,0.7021
2007-03-01,1.2205,1.1716,155.15,0.7853,96.36,0.6933
2007-03-02,1.2167,1.1766,154.02,0.7822,95.97,0.6866
2007-03-05,1.2209999999999999,1.1803,151.71,0.7705,94.86,0.6749
2007-03-06,1.224,1.1764,153.03,0.7747,95.27,0.6825
2007-03-07,1.217,1.1779,153.37,0.779,95.6,0.6781
2007-03-08,1.2272,1.1809,153.81,0.7769,95.43,0.6841
2007-03-09,1.2335,1.1722,154.95,0.78,95.79,0.6901
2007-03-12,1.2249,1.1703,155.1,0.7853,96.02,0.6951
2007-03-13,1.2175,1.1745,153.4,0.7812,95.48,0.6851
2007-03-14,1.2168,1.1758,154.7,0.7859,96.17,0.6920000000000001
2007-03-15,1.2183,1.1769,155.63,0.7895,96.54,0.6956
2007-03-16,1.2077,1.1756,155.34,0.7957,96.65,0.6970000000000001
2007-03-19,1.2124,1.1778,156.41,0.7993,97.01,0.7020000000000001
2007-03-20,1.2122,1.1607,156.01,0.8027,96.72,0.7049
2007-03-21,1.2097,1.1559,157.37,0.8079,97.21,0.7096
2007-03-22,1.2144,1.1576,157.51,0.8065,97.21,0.7113
2007-03-23,1.2184,1.1606,156.89,0.8057,96.89,0.7099
2007-03-26,1.2152,1.162,157.4,0.8103,97.14,0.7163
2007-03-27,1.2138,1.1574,157.4,0.8088,97.14,0.7168
2007-03-28,1.2154,1.159,155.58,0.805,96.07,0.7090000000000001
2007-03-29,1.2171,1.1589,157.33,0.8065,96.94,0.7144
2007-03-30,1.2155,1.1533,157.28,0.8093,96.9,0.7154
2007-04-02,1.2148,1.1562,157.41,0.8164,96.96,0.7231
2007-04-03,1.2222,1.1591,158.48,0.8127,97.27,0.7196
2007-04-04,1.22,1.1587,158.62,0.8184,97.26,0.7207
2007-04-05,1.2154,1.1506,159.37,0.8194,97.69,0.7228
2007-04-06,1.2218,1.15,159.54,0.8157,97.66,0.7202
2007-04-09,1.2261,1.1525,159.34,0.8167,97.26,0.7202
2007-04-10,1.218,1.1474,159.91,0.8257,97.79,0.7302
2007-04-11,1.2202,1.14,160.19,0.8247,97.8,0.7277
2007-04-12,1.2167,1.1351,160.5,0.8288,97.85,0.7298
2007-04-13,1.214,1.1369,161.28,0.833,97.16,0.7364
2007-04-16,1.2137,1.1311,162.27,0.8320000000000001,98.7,0.7391
2007-04-17,1.2089,1.1298,161.32,0.8362,98.38,0.745
2007-04-18,1.2053,1.1286,161.06,0.836,98.41,0.7476
2007-04-19,1.2054,1.1285,161.0,0.8346,98.2,0.7436
2007-04-20,1.2072,1.1219,161.48,0.8375,98.37,0.7476
2007-04-23,1.2096,1.1224,160.95,0.8333,98.04,0.7442
2007-04-24,1.2028,1.1227,161.67,0.8267,98.6,0.7426
2007-04-25,1.2047,1.1144,161.89,0.8331,98.53,0.7464
2007-04-26,1.2079,1.1207,162.65,0.8266,99.02,0.7396
2007-04-27,1.2065,1.1156,163.2,0.8301,99.16,0.7421
2007-04-30,1.2076,1.1088,163.08,0.8308,98.98,0.7407
2007-05-01,1.2137,1.1105,163.02,0.8287,98.64,0.7404
2007-05-02,1.2139,1.1083,163.33,0.8258,98.95,0.7372
2007-05-03,1.2164,1.1071,163.23,0.8240000000000001,99.01,0.7349
2007-05-04,1.2107,1.1069,163.34,0.821,99.22,0.7357
2007-05-07,1.2114,1.102,163.34,0.825,99.12,0.7367
2007-05-08,1.2175,1.1047,163.42,0.8282,98.51,0.7367
2007-05-09,1.2183,1.1059999999999999,162.43,0.8275,98.54,0.733
2007-05-10,1.2201,1.1107,161.66,0.8278,98.25,0.7264
2007-05-11,1.2185,1.1125,162.5,0.8315,98.59,0.7345
2007-05-14,1.2188,1.1071,162.87,0.8323,98.7,0.7371
2007-05-15,1.2154,1.0981,163.42,0.8327,98.95,0.7384
2007-05-16,1.2228,1.1036,163.24,0.8238,98.75,0.7325
2007-05-17,1.2277,1.0988,163.64,0.8233,98.79,0.7301
2007-05-18,1.2273,1.0897,163.61,0.8237,98.71,0.731
2007-05-21,1.2302,1.0846,163.55,0.8220000000000001,98.73,0.7297
2007-05-22,1.2302,1.0846,163.55,0.8220000000000001,98.73,0.726
2007-05-23,1.2276,1.0828,163.72,0.8237,99.09,0.7295
2007-05-24,1.2271,1.0842,163.09,0.8194,98.93,0.7245
2007-05-25,1.2276,1.0804,163.7,0.8185,99.15,0.7254
2007-05-28,1.2281,1.0797,163.69,0.8195,99.02,0.7269
2007-05-29,1.2245,1.0734,163.48,0.8185,99.27,0.7262
2007-05-30,1.2248,1.0736,163.27,0.8221,99.27,0.7298
2007-05-31,1.225,1.0696,163.68,0.8282,99.32,0.736
2007-06-01,1.2303,1.0618,164.06,0.8327,99.2,0.7449
2007-06-04,1.2235,1.0587,164.29,0.8343,99.56,0.7472
2007-06-05,1.2175,1.0619,164.05,0.8374,99.66,0.7490000000000001
2007-06-06,1.2162,1.0586,163.43,0.8403,99.51,0.7559
2007-06-07,1.2247,1.0586,162.66,0.8421,98.88,0.7494
2007-06-08,1.2354,1.0612,162.57,0.843,98.49,0.7638
2007-06-11,1.2385,1.0608,162.66,0.8435,98.34,0.7513
2007-06-12,1.2427,1.0649,162.14,0.8429,97.98,0.748
2007-06-13,1.2434,1.0675,163.18,0.84,98.58,0.7509999999999999
2007-06-14,1.2467,1.0684,163.58,0.8359,98.62,0.7496
2007-06-15,1.2427,1.0685,165.14,0.8415,99.08,0.7541
2007-06-18,1.2418,1.0725,165.8,0.8434,99.54,0.7536
2007-06-19,1.2402,1.0629,165.6,0.8468,99.48,0.7541
2007-06-20,1.2369,1.0659,165.81,0.8459,99.91,0.7596
2007-06-21,1.2416,1.0757,165.56,0.8454,99.61,0.7631
2007-06-22,1.239,1.069,166.79,0.847,100.79,0.7627
2007-06-25,1.2277,1.0702,166.4,0.8464,100.61,0.7637
2007-06-26,1.2273,1.0692,165.99,0.8464,100.42,0.7657
2007-06-27,1.2286,1.0711,164.69,0.8367,99.7,0.7585
2007-06-28,1.2325,1.0594,165.55,0.8458,99.98,0.7652
2007-06-29,1.2209999999999999,1.0631,166.54,0.8481,100.75,0.7703
2007-07-02,1.2107,1.0557,166.62,0.8593,101.04,0.782
2007-07-03,1.2152,1.06,166.69,0.8542,100.69,0.7836
2007-07-04,1.2163,1.057,167.03,0.8575,100.79,0.7818
2007-07-05,1.2169,1.0565,167.1,0.8563,100.96,0.7813
2007-07-06,1.2179,1.0494,168.06,0.8575,101.22,0.7813
2007-07-09,1.216,1.0484,168.04,0.8602,101.43,0.7799
2007-07-10,1.2025,1.0519,167.44,0.8614,101.29,0.7781
2007-07-11,1.204,1.0543,168.03,0.861,101.4,0.7788
2007-07-12,1.2031,1.0454,168.77,0.8653,101.73,0.7833
2007-07-13,1.2029,1.0479,168.23,0.8605,101.45,0.7855
2007-07-16,1.2019,1.0426,167.89,0.8714,101.33,0.7921
2007-07-17,1.2028,1.0434,168.56,0.8724,101.69,0.7899
2007-07-18,1.2008,1.0449,168.13,0.8765,101.5,0.7905
2007-07-19,1.2034,1.0432,168.48,0.8797,101.43,0.7932
2007-07-20,1.2008,1.0475,167.58,0.8797,100.92,0.7959
2007-07-23,1.2071,1.0467,167.44,0.8797,100.92,0.8057
2007-07-24,1.2032,1.0361,166.14,0.8818,99.91,0.8046
2007-07-25,1.2145,1.0415,165.33,0.8818,99.29,0.8026
2007-07-26,1.2035,1.0536,165.51,0.872,98.68,0.7973
2007-07-27,1.2082,1.0641,162.06,0.8535,98.29,0.7646
2007-07-30,1.2038,1.0683,163.07,0.8543,98.87,0.7643
2007-07-31,1.2024,1.0646,162.73,0.8568,98.87,0.7632
2007-08-01,1.2035,1.0591,161.85,0.8487,98.49,0.7595
2007-08-02,1.204,1.0523,163.32,0.8584,99.02,0.7688
2007-08-03,1.1883,1.0531,163.38,0.8574,99.52,0.7612
2007-08-06,1.1898,1.052,164.04,0.8575,99.94,0.7638
2007-08-07,1.1951,1.0535,163.42,0.8557,99.41,0.7665
2007-08-08,1.1958,1.0482,165.14,0.8632,100.09,0.7665
2007-08-09,1.1967,1.0581,161.73,0.8497,98.81,0.7516
2007-08-10,1.1971,1.0523,162.04,0.8442,98.84,0.7453
2007-08-13,1.2055,1.0519,161.21,0.8421,98.19,0.7394
2007-08-14,1.2109999999999999,1.0677,159.55,0.8349,97.29,0.7265
2007-08-15,1.2188,1.078,157.39,0.8227,95.89,0.6952
2007-08-16,1.215,1.0777,151.6,0.7863,93.09,0.6990000000000001
2007-08-17,1.2075,1.0637,153.6,0.7931,94.41,0.6951
2007-08-20,1.2063,1.0568,154.91,0.8087,95.25,0.7
2007-08-21,1.2059,1.0647,153.8,0.8004,94.7,0.7153
2007-08-22,1.2068,1.0625,155.68,0.8055,95.31,0.7201
2007-08-23,1.2069,1.055,157.14,0.8173,96.04,0.7174
2007-08-24,1.2015,1.0524,159.04,0.8258,96.85,0.698
2007-08-27,1.2031,1.053,158.5,0.8302,96.5,0.7086
2007-08-28,1.2003,1.0621,156.16,0.8204,95.46,0.7008
2007-08-29,1.1999,1.0602,158.8,0.8223,96.8,0.7014
2007-08-30,1.2037,1.0579,158.03,0.8156,9629.0,0.7014
2007-08-31,1.2071,1.055,158.15,0.8154,9606.0,0.6949
2007-09-03,1.2092,1.0524,157.68,0.8203,95.77,0.6865
2007-09-04,1.2113,1.0488,158.19,0.8203,95.93,0.6923
2007-09-05,1.204,1.0538,157.18,0.8224,95.62,0.6912
2007-09-06,1.2016,1.0538,157.8,0.8286,95.97,0.6961
2007-09-07,1.1879,1.0544,156.04,0.8265,95.39,0.7063
2007-09-10,1.1868,1.0525,156.78,0.8253,95.69,0.7124
2007-09-11,1.1895,1.0418,158.03,0.8253,96.08,0.7157
2007-09-12,1.1847,1.0362,158.88,0.8422,96.42,0.7127
2007-09-13,1.1872,1.0328,159.83,0.8401,96.96,0.705
2007-09-14,1.1888,1.0299,159.77,0.8425,96.85,0.7253
2007-09-17,1.1868,1.0274,159.64,0.8333,97.0,0.7352
2007-09-18,1.1825,1.0139,162.36,0.851,98.28,0.7375
2007-09-19,1.1836,1.0146,162.07,0.8559,98.03,0.7428
2007-09-20,1.1714,1.0011,160.88,0.8636,97.59,0.7473
2007-09-21,1.1727,1.0006,162.49,0.8655,98.4,0.7444
2007-09-24,1.1731,1.0013,161.78,0.8673,97.92,0.7442
2007-09-25,1.1663,1.0014,161.99,0.8726,98.21,0.7498
2007-09-26,1.17,1.0054,163.14,0.8755,98.66,0.7583
2007-09-27,1.1725,1.0014,163.66,0.8807,98.61,0.7659999999999999
2007-09-28,1.1635,0.9935,163.71,0.8882,98.62,0.7596
2007-10-01,1.1688,0.9915,164.84,0.8947,98.99,0.7523
2007-10-02,1.1754,0.9975,164.0,0.8854,98.56,0.755
2007-10-03,1.1793,0.9972,164.59,0.8829,98.96,0.7615
2007-10-04,1.1793,0.9972,164.59,0.8829,98.96,0.7608
2007-10-05,1.1764,0.9804,165.3,0.8987,99.29,0.7639
2007-10-08,1.1857,0.9856,164.91,0.8944,98.95,0.7633
2007-10-09,1.1838,0.9832,165.26,0.8985,98.99,0.772
2007-10-10,1.1839,0.9812,165.71,0.8968,99.05,0.7753
2007-10-11,1.1828,0.9773,166.09,0.8999,98.97,0.7611
2007-10-12,1.1846,0.9737,166.55,0.9032,99.27,0.7438
2007-10-15,1.1805,0.9773,166.45,0.8983,99.31,0.7518
2007-10-16,1.1826,0.9798,165.36,0.8866,98.73,0.7549
2007-10-17,1.182,0.9759,165.36,0.8861,98.63,0.7483
2007-10-18,1.1697,0.9739,165.3,0.8959,98.86,0.7444
2007-10-19,1.1678,0.9649,164.11,0.8943,98.3,0.7574
2007-10-22,1.1771,0.9814,161.53,0.8815,96.93,0.7537
2007-10-23,1.1743,0.9667,163.47,0.8973,97.68,0.7602
2007-10-24,1.1714,0.9705,162.7,0.9003,97.42,0.7659
2007-10-25,1.1659,0.9664,163.32,0.9076,97.83,0.7679
2007-10-26,1.1644,0.9622,164.32,0.9171,98.1,0.765
2007-10-29,1.1649,0.953,165.28,0.9208,98.37,0.7704
2007-10-30,1.159,0.9532,165.57,0.9195,98.96,0.7582
2007-10-31,1.1584,0.9447,167.1,0.9314,98.61,0.765
2007-11-01,1.1566,0.9473,166.13,0.9179,99.33,0.7693
2007-11-02,1.1535,0.9352,166.3,0.9201,99.43,0.7787
2007-11-05,1.1528,0.9329,165.47,0.92,99.2,0.7693
2007-11-06,1.1457,0.9229,166.78,0.9268,100.03,0.7787
2007-11-07,1.1338,0.9276,165.08,0.9291,99.49,0.7629
2007-11-08,1.1271,0.9359999999999999,165.3,0.9279999999999999,99.68,0.7441
2007-11-09,1.1237,0.9420000000000001,164.9,0.9133,99.68,0.7576
2007-11-12,1.129,0.9634,159.85,0.8853,97.33,0.7638
2007-11-13,1.1274,0.9590000000000001,161.9,0.8968,98.35,0.7548
2007-11-14,1.1248,0.9637,163.59,0.8999,99.21,0.7555
2007-11-15,1.122,0.9853,161.24,0.8859,98.32,0.7534
2007-11-16,1.1183,0.9743,162.43,0.8909,99.1,0.7617
2007-11-19,1.1156,0.9829,161.13,0.8849,98.29,0.7494
2007-11-20,1.1061,0.9829,162.46,0.8863,99.16,0.7512
2007-11-21,1.1019,0.9873,161.39,0.872,98.53,0.7573
2007-11-22,1.1012,0.9866,161.1,0.8705,98.55,0.7498
2007-11-23,1.1012,0.9865,160.45,0.8748,98.11,0.7588
2007-11-26,1.0965,0.9908,159.57,0.8689,97.81,0.7747
2007-11-27,1.1033,0.9967,161.32,0.8757,98.11,0.7706
2007-11-28,1.11,0.985,163.38,0.8915,99.08,0.7618
2007-11-29,1.1173,0.9968,162.11,0.8825,98.34,0.762
2007-11-30,1.1313,1.0008,162.72,0.882,98.28,0.763
2007-12-03,1.1276,0.9999,162.06,0.8816,97.96,0.7701
2007-12-04,1.1178,1.0145,162.26,0.8737,98.32,0.7775
2007-12-05,1.1276,1.0149,162.04,0.8702,98.36,0.7765
2007-12-06,1.1304,1.0196,163.03,0.8774,98.58,0.7809999999999999
2007-12-07,1.1289,1.0045,163.7,0.8774,98.87,0.7737
2007-12-10,1.1282,1.0074,164.25,0.8844,98.97,0.7888
2007-12-11,1.1315,1.0144,162.1,0.8723,97.77,0.7809
2007-12-12,1.1334,1.014,164.9,0.8819,98.86,0.7809
2007-12-13,1.1414,1.0206,164.04,0.8753,98.3,0.7544
2007-12-14,1.1533,1.0191,163.55,0.8615,98.31,0.7547
2007-12-17,1.15,1.0064,162.68,0.8582,98.26,0.7553
2007-12-18,1.1523,1.0052,163.21,0.8587,98.33,0.7553
2007-12-19,1.1553,1.0034,163.01,0.8589,98.11,0.7634
2007-12-20,1.158,0.9992,161.9,0.8572,97.62,0.7664
2007-12-21,1.1564,0.9925,163.76,0.867,98.63,0.7657
2007-12-24,1.1571,0.9853,164.89,0.8706,98.9,0.767
2007-12-25,1.158,0.9841,164.3,0.8713,98.51,0.7703
2007-12-26,1.1509,0.9802,165.66,0.8739,99.3,0.7737
2007-12-27,1.1509,0.9806,166.31,0.8791,99.84,0.7662
2007-12-28,1.1265,0.9815,165.99,0.8736,100.13,0.7662
2007-12-31,1.1352,0.9912,163.04,0.8777,98.46,0.7749
2008-01-01,1.1352,0.9912,163.04,0.8777,98.46,0.77
2008-01-02,1.1181,0.991,161.1,0.8831,97.87,0.7652
2008-01-03,1.1122,0.9895,161.19,0.8811,98.29,0.7668
2008-01-04,1.1055,1.002,160.22,0.8725,98.1,0.7674
2008-01-07,1.1159,1.0061,160.23,0.8688,97.7,0.7636
2008-01-08,1.1142,1.0018,160.6,0.8805,98.35,0.7856
2008-01-09,1.1157,1.0097,161.16,0.8824,98.48,0.7722
2008-01-10,1.105,1.0093,162.14,0.8955,99.2,0.7898
2008-01-11,1.101,1.0191,161.06,0.8918,98.91,0.7794
2008-01-14,1.0927,1.018,161.06,0.8995,99.1,0.7708
2008-01-15,1.0915,1.0164,158.38,0.8955,97.87,0.7655
2008-01-16,1.0915,1.0164,158.38,0.8955,97.87,0.7602
2008-01-17,1.0999,1.0298,156.98,0.8809,97.28,0.7440000000000001
2008-01-18,1.0996,1.0273,155.94,0.879,97.01,0.7661
2008-01-21,1.1094,1.0348,155.1,0.8605,95.56,0.7662
2008-01-22,1.0972,1.0279,155.51,0.8688,96.97,0.7737
2008-01-23,1.0909,1.0287,154.75,0.8703,97.11,0.7701
2008-01-24,1.0868,1.0072,157.53,0.8794,98.38,0.7769
2008-01-25,1.0978,1.0058,156.98,0.8799,97.48,0.7776
2008-01-28,1.0903,1.0047,157.87,0.8879,98.0,0.7821
2008-01-29,1.0927,1.0001,158.07,0.8886,97.9,0.7884
2008-01-30,1.0831,0.9935,158.31,0.8958,98.23,0.7884
2008-01-31,1.0812,1.0011,158.47,0.8977,98.44,0.7927
2008-02-01,1.0893,0.9948,157.59,0.9043,97.77,0.7852
2008-02-04,1.0881,0.9933,158.27,0.9094,98.11,0.7866
2008-02-05,1.0997,1.006,156.55,0.8983,97.2,0.7876
2008-02-06,1.0977,1.0048,155.85,0.8976,97.07,0.7887
2008-02-07,1.1025,1.0035,155.62,0.8924,97.33,0.7894
2008-02-08,1.1018,1.0001,155.74,0.8957,97.43,0.7841
2008-02-11,1.1017,1.0018,155.29,0.9035,97.1,0.7879999999999999
2008-02-12,1.1019,1.0006,156.63,0.9043,97.42,0.7902
2008-02-13,1.1079,0.9977,157.79,0.8951,97.68,0.7944
2008-02-14,1.0977,0.9998,157.97,0.9022,98.34,0.7972
2008-02-15,1.0931,1.0091,158.01,0.9072,98.48,0.7976
2008-02-18,1.0931,1.0071,158.41,0.9126,98.07,0.799
2008-02-19,1.0937,1.0163,158.54,0.9207,98.39,0.8091
2008-02-20,1.0992,1.0175,158.82,0.9156,98.38,0.8109999999999999
2008-02-21,1.0887,1.0105,158.97,0.9191,98.51,0.8142
2008-02-22,1.0842,1.0152,158.51,0.9212,98.6,0.8159
2008-02-25,1.0887,0.9965,160.18,0.927,99.24,0.816
2008-02-26,1.075,0.9811,160.46,0.9321,99.69,0.7991
2008-02-27,1.0627,0.9809,160.93,0.9401,100.14,0.8062
2008-02-28,1.0497,0.9754,160.13,0.9486,100.24,0.8013
2008-02-29,1.0409,0.9831,157.76,0.9323,99.73,0.8015
2008-03-03,1.0413,0.9886,156.96,0.9397,99.1,0.7952
2008-03-04,1.0377,0.995,157.17,0.9274,99.53,0.7943
2008-03-05,1.0356,0.9852,158.5,0.9314,100.22,0.7892
2008-03-06,1.0225,0.9869,157.71,0.9253,100.31,0.8023
2008-03-07,1.0245,0.9908,157.69,0.9275,100.26,0.8061
2008-03-10,1.0187,0.9977,156.22,0.9179,99.92,0.8171
2008-03-11,1.0334,0.9935,158.38,0.9259999999999999,100.07,0.8129
2008-03-12,1.0147,0.9904,158.21,0.9329,100.21,0.7982
2008-03-13,1.0142,0.9861,157.45,0.9440000000000001,99.62,0.8074
2008-03-14,0.9994,0.9862,155.42,0.9375,99.27,0.7984
2008-03-17,0.9873,1.0002,153.26,0.9171,98.69,0.7914
2008-03-18,1.0013,0.9934,155.67,0.9266,99.45,0.7909
2008-03-19,1.0003,1.0156,154.54,0.9128,98.98,0.8051
2008-03-20,1.0098,1.0277,152.34,0.8987,97.74,0.8051
2008-03-21,1.0090000000000001,1.0231,153.43,0.9014,98.44,0.8038
2008-03-24,1.0212,1.0172,155.41,0.9059999999999999,98.71,0.8022
2008-03-25,1.0088,1.0164,156.44,0.9159999999999999,99.43,0.7963
2008-03-26,0.9901,1.0190000000000001,157.24,0.9195,100.31,0.7854
2008-03-27,0.9947,1.0163,157.5,0.9206,100.35,0.7854
2008-03-28,0.9947,1.0204,156.75,0.9176,99.72,0.7906
2008-03-31,0.9934,1.0286,157.4,0.9136,100.39,0.7851
2008-04-01,1.0133,1.0228,159.13,0.9057,100.67,0.7885
2008-04-02,1.0084,1.0146,160.56,0.9148,101.53,0.7959999999999999
2008-04-03,1.0096,1.0038,160.44,0.9173,101.38,0.7977
2008-04-04,1.008,1.0086,159.95,0.9217,100.95,0.7965
