,LIFFE_RS,CME_RBS,CME_RRS,ICE_RSS,CME_RUS,CME_SS,CME_SES,ICE_SFS,CME_SGS,CME_SIS,CME_SMS,CME_SSIS,LIFFE_TS,ICE_TS,CME_TCS,SGX_TFS,ICE_TFMS,CME_TIOS,CME_TRS,CME_TZ6S,CME_UAS,CME_UBS,CME_UNS,CME_UVS,CME_UXS,LIFFE_WS,CME_WS,CME_WCCS,SHFE_WRS,CME_WSS,ICE_YS,CME_YCS,CME_YKS,CME_YWS,CME_Z1S,SHFE_ZNS,CME_0DS,CME_0FS,CME_1NS,CME_1RS,SGX_3MFS,CME_5ZS,CME_71S,CME_7HS,CME_7QS,CME_8IS,CME_8ZS,CME_9FS,CME_ABYS,ICE_AFRS,SHFE_AGS,SHFE_ALS,ICE_ATWS,SHFE_AUS,ICE_BS,CME_B0S,CME_BBS,CME_BKS,CME_BOS,ICE_BPBS,CME_BZS,LIFFE_CS,CME_CS,ICE_CS,CME_C0S,CME_CBS,ICE_CCS,ICE_CERS,CME_CLS,CME_CPOS,CME_CSS,CME_CSCS,ICE_CTS,CME_CUS,SHFE_CUS,CME_CYS,CME_DAS,CME_DCS,CME_DKS,ICE_DPBS,ICE_DWS,CME_DYS,LIFFE_EBMS,LIFFE_ECOS,CME_EHS,CME_ENS,ICE_ERUS,CME_FCS,SGX_FEFS,EUREX_FEO1S,EUREX_FSMIS,ICE_GS,LIFFE_GS,CME_GCS,CME_GES,ICE_GERS,LIFFE_HS,CME_HGS,CME_HOS,CME_HOBS,CME_HPS,CME_JMS,ICE_KCS,CME_KSS,CME_KWS,LIFFE_LS,CME_LBS,CME_LCS,CME_LNS,CME_LYS,ICE_MS,CME_MBNS,CME_MES,CME_MEOS,CME_MFS,CME_MFFS,,LIFFE_RV,CME_RBV,CME_RRV,ICE_RSV,CME_RUV,CME_SV,CME_SEV,ICE_SFV,CME_SGV,CME_SIV,CME_SMV,CME_SSIV,LIFFE_TV,ICE_TV,CME_TCV,SGX_TFV,ICE_TFMV,CME_TIOV,CME_TRV,CME_TZ6V,CME_UAV,CME_UBV,CME_UNV,CME_UVV,CME_UXV,LIFFE_WV,CME_WV,CME_WCCV,SHFE_WRV,CME_WSV,ICE_YV,CME_YCV,CME_YKV,CME_YWV,CME_Z1V,SHFE_ZNV,CME_0DV,CME_0FV,CME_1NV,CME_1RV,SGX_3MFV,CME_5ZV,CME_71V,CME_7HV,CME_7QV,CME_8IV,CME_8ZV,CME_9FV,CME_ABYV,ICE_AFRV,SHFE_AGV,SHFE_ALV,ICE_ATWV,SHFE_AUV,ICE_BV,CME_B0V,CME_BBV,CME_BKV,CME_BOV,ICE_BPBV,CME_BZV,LIFFE_CV,CME_CV,ICE_CV,CME_C0V,CME_CBV,ICE_CCV,ICE_CERV,CME_CLV,CME_CPOV,CME_CSV,CME_CSCV,ICE_CTV,CME_CUV,SHFE_CUV,CME_CYV,CME_DAV,CME_DCV,CME_DKV,ICE_DPBV,ICE_DWV,CME_DYV,LIFFE_EBMV,LIFFE_ECOV,CME_EHV,CME_ENV,ICE_ERUV,CME_FCV,SGX_FEFV,EUREX_FEO1V,EUREX_FSMIV,ICE_GV,LIFFE_GV,CME_GCV,CME_GEV,ICE_GERV,LIFFE_HV,CME_HGV,CME_HOV,CME_HOBV,CME_HPV,CME_JMV,ICE_KCV,CME_KSV,CME_KWV,LIFFE_LV,CME_LBV,CME_LCV,CME_LNV,CME_LYV,ICE_MV,CME_MBNV,CME_MEV,CME_MEOV,CME_MFV,CME_MFFV
7/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/24/2015,0,0,0,525.7,16935,991.25,309.914,49,68.346,14.557,355.1,0,114.5,38.6,-0.092,14.01,18.729,51.25,0.004,-0.816,309.705,56.89,473.178,286.265,36.75,370.3,521.5,-15.95,2309,43.87,44.15,373,961.25,511.75,568.12,16260,295.279,303.254,63.527,0.34974,353,-0.06,1.4917,673.192,1.23162,0.51219,0.252,-0.083,-2.19,49.95,3420,13335,58.5,237.9,54.15,0.42157,53.31,-5.88,27.98,47.3,47.16,2216,367.25,16.44,0.18597,191.5,3095,0.53,43.87,640,44.9,1.699,65.71,1.5588,42070,49.92,16.28,56.168,13.15,38.83,245,39.05,179.75,368,1.505,-4.012,9.9,189.775,50.3,100.075,9413,424.75,104.68,1283,1.7155,22.486,111.04,2.3855,1.6546,13.588,2.776,34.25,120.4,68.406,507.25,99.41,259.1,149.575,68.775,1.4917,41.18,0.34682,-0.1527,676.466,46.78,57.2,0,765,55161,292,16316,750,930,0,14,0,62146,13396,0,98,64887,0,673,2235,135,0,0,0,0,0,0,0,3149,61664,0,0,0,0,134,171,294,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,5856,0,70,284484,0,0,0,21523,0,23004,2905,81299,0,0,8,16059,10,275449,0,5,150,62,0,8030,0,166,0,5,5,0,0,16712,9827,158,0,0,5511,0,0,36601,39417,29,195205,0,0,0,238,35867,0,69,0,40376,0,15316,12747,368,14851,11102,0,7840,0,0,0,0,10
7/23/2015,115.96,2.0068,10.165,540,17105,1010,303.487,49.26,67.252,14.515,350.7,0,115,39.31,-0.098,13.96,18.358,50.73,0.004,-0.858,307.624,56.78,475.961,315.479,36.75,363.7,516.75,-15.95,2309,44.66,43.99,392.5,991.25,521.5,568.467,16265,294.555,304.708,63.331,0.37583,354.5,-0.06,1.4958,688.012,1.21429,0.51711,0.23,-0.085,-1.86,50.1,3426,13405,58.6,239.65,50.05,0.41605,53.38,-6.24,27.89,48.05,48.81,2208,366.25,16.12,0.18605,191.5,3107,0.51,44.66,650.75,45.31,1.701,62.71,1.5583,42150,49.6,16.28,56.168,13.15,39.27,245,38.25,182.25,369.5,1.501,-4.34,9.81,190.8,53.17,100.075,9506,430.25,104.69,1277.3,1.7194,21.982,111.04,2.4315,1.6717,13.501,2.816,33.75,122.25,67.333,517,99.41,259,149.725,69.15,1.4949,42.11,0.3475,-0.153,679.102,46.96,57.35,0,457,54209,810,21905,0,1470,0,30,0,29869,10673,0,313,64617,0,448,2660,0,0,0,0,0,0,0,0,5900,107198,0,0,0,0,142,273,144,20,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,3762,0,54,296937,0,0,0,22301,0,28618,1239,78800,0,0,9,22427,0,313355,0,0,86,6,0,14800,0,184,0,9,0,0,0,14560,5105,136,0,0,3837,0,0,36970,30483,134,171550,0,0,0,210,33427,0,6,0,26257,0,15194,32443,461,14657,7047,0,12615,0,0,0,0,25
7/22/2015,115.86,2.0896,9.79,542.9,17295,1020.75,333.344,49.3,67.001,14.745,351.4,0,115.3,38.24,-0.097,13.97,18.9,50.61,0.004,-0.842,309.756,56.42,477.665,322.068,36.75,359.8,524.75,-16,2479,45.15,44.48,403.25,1010,516.75,572.315,16340,298.331,304.386,64.039,0.41273,333.62,-0.06,1.4985,691.241,1.2696,0.51115,0.188,-0.068,-1.77,50,3463,13295,58.6,239.65,47.56,0.41335,53.3,-5.93,28.32,45.13,49.03,2197,363.25,16.14,0.18477,191.5,3057,0.52,45.15,648.25,45.84,1.699,63.12,1.5567,42010,50.53,16.28,56.173,13.15,39.14,245,38.25,181.5,373.75,1.482,-4.93,9.8,189.7,53.63,100.075,9389,428.5,104.8,1269.2,1.7382,22.901,111.32,2.4775,1.6784,13.629,2.897,33.53,121.55,67.119,512.25,99.41,260.8,148.675,69.45,1.5025,41.99,0.3483,-0.1526,680.101,46.93,57.45,0,4030,49777,285,16915,0,1026,0,8,0,45707,9921,0,647,66646,0,549,1820,0,0,0,0,0,0,0,0,4736,69330,0,0,0,0,220,186,306,40,1920,0,0,0,0,0,0,0,0,0,0,540,0,0,0,396,5652,0,12,223760,0,0,0,24349,0,25241,4188,90227,0,0,19,13171,0,343762,0,0,117,17,8,14460,0,300,0,10,0,0,8,12516,3687,271,0,0,4427,0,0,36678,43881,157,163826,0,0,0,336,39012,0,146,0,23697,0,13398,17780,489,12339,13203,0,13440,0,0,0,0,15
7/21/2015,0,0,0,540.3,17385,1018.75,356.672,49.4,68.955,14.696,354.6,0,114.75,40.45,-0.103,14.07,18.943,50.68,0.004,-0.86,312.145,61.24,515.308,322.068,36.75,357,532.75,-15.9,2479,45.74,44.48,402.75,1020.75,524.75,556.716,16400,296.172,308.337,63.77,0.45335,329.5,-0.062,1.488,675.276,1.2904,0.50976,0.273,-0.084,-2.47,49.7,3264,13340,58.55,239.65,43.14,0.41694,53.47,-5.73,29.06,46.01,49.03,2189,364,16.3,0.18278,192,3120,0.52,45.74,652,45.3,1.698,62.77,1.5538,42020,49.17,16.29,56.118,13.17,38.91,245,38.25,185.75,384.25,1.477,-5.396,9.9,189.375,54.88,100.075,9446,442.75,104.75,1267.5,1.7235,23.27,111.26,2.484,1.6584,13.596,2.882,34.28,125.05,69.266,518,99.4,261.3,148.225,69.775,1.5135,41.68,0.3483,-0.151,679.521,45.78,57.5,0,2711,45765,1146,8284,0,2073,0,226,0,48838,6876,0,380,65318,0,237,2270,0,0,0,0,0,0,0,0,5318,80603,0,0,100,0,249,150,208,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4442,0,56,213287,3,0,0,28941,1,24714,6788,89043,228,0,1,25932,0,18924,0,145,2,10,8,11830,0,84,0,3,5,0,0,17390,3377,13,0,0,2280,0,0,39215,37456,15,250254,0,0,0,72,28741,0,142,0,21681,0,10445,10921,417,23786,10876,0,11105,0,0,0,0,0
7/20/2015,115.46,2.0303,9.96,528.4,17385,1007.75,356.672,49.58,73.078,14.743,357.1,0,115.75,41.32,-0.103,14.32,19.204,50.69,0.004,-0.891,311.494,61.69,538.068,321.784,36.75,364.3,554,-15.85,2479,45.17,45.8,406.5,1018.75,532.75,556.716,16475,298.336,307.978,64.075,0.45572,331.62,-0.065,1.4989,675.276,1.28134,0.50375,0.254,-0.079,-2.16,49.75,3274,13285,58.4,239.65,43.21,0.42196,54.62,-5.35,29.08,45.77,49.22,2186,363.75,16.2,0.18276,192,3165,0.52,45.17,653.75,47.26,1.695,63.5,1.5525,42110,49.87,16.32,56.111,13.22,39.1,245,38.025,186.5,387.25,1.443,-5.263,9.81,188.975,62.33,100.075,9523,460.75,104.69,1253.8,1.7487,24.235,111.09,2.5045,1.6641,14.109,2.823,41.54,123.85,73.41,525.5,99.41,258.7,148,67.975,1.4951,42.34,0.3483,-0.1562,679.988,45.96,57.55,0,9681,68059,794,6177,0,3327,0,138,0,67612,145,0,188,52893,0,190,2415,0,0,0,0,0,0,0,0,1898,61291,0,0,0,0,216,145,287,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,4610,1,28,241456,0,0,0,21925,0,19376,2071,106342,400,0,0,8237,0,97540,0,63,0,3,3,15330,0,25,0,0,0,0,0,16769,4128,37,0,0,4888,0,0,32658,37967,381,149908,0,0,0,79,34345,0,670,0,18700,0,10839,8425,300,13732,10219,0,0,0,0,0,0,0
7/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2015,0,0,0,532.1,17365,1014.75,357.634,49.52,74.731,14.631,350,0,114.45,41.27,-0.108,14.34,19.393,50.5,0.004,-0.887,312.958,61.69,538.068,322.153,36.75,356.6,562.25,-15.85,2479,47.12,45.82,405,1007.75,554,556.648,16585,298.209,312.968,63.846,0.45875,330.5,0.07,1.5066,675.103,1.28278,0.54588,0.249,-0.08,0,0,0,13300,58.35,241.1,42.69,0.40153,55.27,-4.89,28.91,45.77,49.66,2202,357.25,15.98,0.18395,192,3166,0.51,47.12,645.5,50.99,1.695,64.75,1.565,41990,49.93,16.31,56.077,13.32,38.92,245,38.25,186.5,388.5,1.495,-5.142,9.57,187.875,62.17,100.075,9453,463,104.58,1263.6,1.757,24.235,110.79,2.5315,1.6662,14.317,2.87,44.14,125.85,74.555,546.5,99.41,260.3,145.7,68.025,1.5172,41.4,0.3483,-0.1558,688.613,45.43,57.6,0,3792,5859,944,6580,0,7609,0,0,0,61742,630,0,243,47935,0,526,2610,0,0,0,0,40,0,0,0,4464,43806,0,0,0,0,160,134,325,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,9322,0,28,184123,0,0,0,16543,2,0,5644,99861,0,0,14,8673,0,200548,0,0,42,41,0,20164,0,34,0,1,10,0,0,15993,4912,27,0,0,3988,0,0,23298,33851,156,119085,0,0,0,123,45739,0,3,0,17585,0,11700,28188,390,16812,7729,0,11080,0,0,30,0,0
7/16/2015,115.41,2.0485,10.045,542.5,17395,1019,357.599,49.6,74.731,14.594,345.2,0,114,42.62,-0.11,14.32,19.317,49.87,0.005,-0.916,315.038,61.8,538.703,321.951,36.75,357.5,566.75,-15.9,2479,48.52,45.5,420.25,1014.75,562.25,556.352,16705,295.095,310.848,64.167,0.45931,334.25,0.068,1.5187,674.232,1.27941,0.54631,0.239,-0.079,-2.88,50,3346,13300,58.35,239.2,45.46,0.39776,56.13,-4.97,29.03,45.76,49.18,2172,376.5,16.1,0.18421,192.075,3209,0.52,48.52,634,51.02,1.696,64.91,1.5683,42320,50.33,16.33,56.259,13.34,38.94,245,42.25,188.75,389.5,1.523,-4.607,9.99,184.95,62,100.075,9446,471,104.56,1252.1,1.7712,24.925,110.73,2.5305,1.6693,14.279,2.854,44.25,127,74.555,553.25,99.41,252.1,145.225,66.425,1.4795,41.1,0.34955,-0.1516,686.345,49.97,57.75,0,12761,16701,1230,7638,1000,22935,0,24,0,56023,546,0,264,58942,0,422,0,0,0,0,0,0,0,5,0,2412,48052,0,0,2500,0,220,197,228,0,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,5620,0,12,191389,0,0,0,20987,5,570,2448,137455,0,0,0,9647,0,311981,0,182,30,33,0,22900,0,31,0,0,10,0,0,11330,3359,89,0,0,4626,0,0,27384,50029,246,141312,0,0,0,114,64572,0,7,0,20067,0,12402,16659,240,31348,9813,0,10700,0,0,0,0,5
7/15/2015,0,0,0,538.4,17686,1025,358.381,49.76,74.919,14.477,344.2,0,115.7,41.87,-0.112,14.1,19.454,47.75,0.005,-0.945,314.462,61.8,538.647,322.443,36.75,348.6,571,-15.85,2479,48.79,44.94,430,1019,566.75,556.023,16675,282.262,311.336,64.041,0.46078,312.13,0.068,1.5473,677.015,1.27728,0.54642,0.248,-0.076,-3.23,50.5,3359,13305,58.55,237.05,46.62,0.40097,57.04,-4.62,30.08,45.6,50.41,2183,390.25,16.18,0.18386,192.275,3221,0.52,48.79,631.5,50.91,1.701,65.36,1.5675,42590,49.9,16.31,56.37,13.34,39.09,245,42.25,189.75,387,1.532,-4.226,9.9,182.525,62.08,100.075,9410,475.5,104.61,1249.2,1.7582,24.655,110.88,2.5445,1.7253,14.719,2.918,41.33,127.45,74.76,559,99.4,251.8,144.925,67.05,1.4848,41.25,0.34886,-0.1478,686.222,51.86,57.7,0,0,17575,491,10364,0,24877,0,24,0,60485,572,0,506,17725,0,264,1495,0,0,0,0,0,0,0,0,4172,75993,0,0,1500,0,357,229,306,0,3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,3620,0,72,21227,0,0,0,20255,10,9759,3008,146536,20,0,0,7129,0,319169,0,101,13,18,331,35484,0,178,0,0,5,0,0,6635,3584,371,0,0,6842,0,0,45704,57406,133,104059,0,0,0,223,69012,0,26,0,15863,0,12202,57101,38,34705,22089,0,14130,0,0,24,0,0
7/14/2015,114.92,2.0368,10.125,541.3,17695,1033.5,359.838,49.6,74.901,14.683,354.8,0,117.85,42.5,-0.119,14.02,19.466,49.97,0.017,-0.992,316.187,61.89,540.151,323.524,36.5,345.4,586.75,-16.05,2479,47.98,45.24,429.5,1025,571,554.261,16565,282.262,310.107,63.204,0.4651,324.25,0.068,1.5473,680.251,1.30112,0.54648,0.19,-0.072,-3.32,50.6,3331,13205,58.55,238.25,47.16,0.42358,56.65,-4.49,30.41,45.62,48.61,2189,372.75,16.06,0.18111,192.5,3217,0.52,47.98,622.5,50.8,1.704,64.01,1.5675,43000,56.74,16.33,56.585,13.34,39.03,245,42.25,192.75,388.75,1.518,-3.768,10.28,178.125,62.25,100.07,9376,474.5,104.54,1247.4,1.7559,24.26,110.72,2.5555,1.7187,14.657,2.84,44.23,128,74.755,561.25,99.4,251.6,145.05,67,1.4772,41.7,0.34813,-0.1301,682.037,51.86,57.7,0,10382,14905,323,13252,0,22679,0,6,0,32290,1375,0,312,30815,0,167,4415,0,0,0,0,0,0,0,0,2481,22163,0,0,0,0,249,222,568,0,1718,0,0,0,0,0,0,0,0,0,0,60,0,0,0,292,8680,0,906,109649,0,0,0,16577,10,25176,3469,143837,100,0,0,58,0,418204,0,73,3,29,0,32540,0,109,0,0,5,0,4,16246,5566,277,0,0,5644,14,0,55882,70082,106,118846,0,0,322,393,58512,0,65,0,12334,0,16236,11010,104,33094,15362,0,15950,0,0,0,0,0
7/13/2015,115.05,2.0555,9.835,542.6,17760,1045.25,0,0,0,14.714,359,0,0,0,0,13.96,19.585,51.21,0,0,0,62.11,542.795,322.665,36.5,345.4,581.5,0,0,0,45.24,428.25,1033.5,581.5,554.773,16570,0,0,0,0.47313,312.75,0.068,1.5427,682.389,1.29356,0,0,0,-3.13,51.1,3331,13180,58.75,237.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,39.04,243,42.25,194.5,387.75,0,0,0,179.5,62.12,100.07,0,0,0,1237,1.7532,23.807,0,0,0,0,0,0,0,0,0,0,0,0,67.5,1.4866,41.96,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,2324,0,0,0,0,0,0,0,4,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,27417,5982,1500,280,0,7,0,0,0,0,208,10,61,0,38982,0,349,0,0,55,0,0,0,0,0,0,0,8203,8,0,50448,79373,129,106445,0,0,0,227,60435,0,17,0,0,0,0,14371,134,34084,0,0,0,0,0,0,0,0
7/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/11/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2015,115.39,2.0766,9.845,523,17475,1043.5,358.995,49.76,75.061,14.769,363.5,0,118.25,42.23,-0.12,14.06,19.969,54.02,0.015,-0.633,315.255,61.83,540.492,322.219,36.25,344.2,572.25,-13.397,2479,47.39,45.28,427.25,1043.5,572.25,554.534,16475,282.262,308.211,59.043,0.47656,286.62,0.07,1.5484,678.316,1.30363,0.54708,0.216,-0.07,-2.78,51.7,3373,13110,58.5,240.25,48.81,0.38648,57.1,-5.81,30.03,44.95,49.52,2153,369.75,16.16,0.17798,192.75,3204,0.5,47.39,619.5,50.97,1.714,63.66,1.5667,43720,56.79,16.37,56.838,13.46,39.49,243,42.25,191.25,385,1.518,-4.428,10.56,177.4,61.62,100.07,9370,475.75,104.54,1242.7,1.7866,24.706,110.75,2.5455,1.7399,14.836,2.77,44.2,129.85,74.868,558,99.4,256.1,143.025,65.825,1.6184,40.05,0.34909,-0.1328,674.044,51.89,57.65,0,38953,19155,504,15111,0,26490,0,6,0,34166,1191,0,204,29369,0,220,7195,0,0,0,5,0,0,0,0,3176,39744,0,0,0,0,1,15,311,0,3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,6530,0,600,149461,0,0,0,15632,10,45623,4387,1925,0,0,0,68,0,350089,0,0,3,11,0,30798,45,107,0,0,15,0,3,10588,5825,506,0,0,7378,500,0,31004,63749,432,122791,0,0,0,328,70590,0,0,0,17239,0,13743,9607,135,41122,12158,0,10250,0,0,20,0,5
7/9/2015,116.48,2.0297,9.72,511.8,17315,1037.75,358.102,49.8,75.103,14.745,359.9,0,117.6,43.3,-0.12,14.12,19.979,55.12,0.015,-0.58,316.496,61.81,540.058,324.141,36.25,345,572.25,-13.397,2479,48.14,45.89,421.25,1037.75,572.25,553.318,16590,282.257,310.054,59.043,0.48063,272.58,0.075,1.5329,673.91,1.29969,0.55051,0.228,-0.072,-2.26,52,3395,13085,58.35,239.6,48.74,0.38685,57.05,-5.81,29.66,46.2,49.59,2147,372.75,16.46,0.17332,192,3193,0.5,48.14,618.25,51.06,1.709,63.89,1.5825,43480,56.79,16.33,56.703,13.46,39.55,243,42.25,192.5,391.25,1.552,-3.357,10.61,178.175,61.62,100.07,9245,477.75,104.57,1244.4,1.7603,24.734,110.89,2.558,1.736,14.948,2.726,45.17,126.6,74.928,557.5,99.4,257.7,143.025,62.825,1.6191,40.53,0.35364,-0.1557,688.438,51.88,57.9,0,249654,18830,450,11198,0,37448,0,34,0,34510,1562,0,276,50758,0,730,5455,0,124,0,0,0,0,0,0,3752,34608,0,0,690,0,16,17,570,0,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,2660,0,234,220129,0,0,0,17923,0,38970,6285,5157,0,0,2,150,0,331718,0,40,0,16,0,29102,0,234,0,0,0,0,2,13547,3391,171,0,0,3825,0,0,36852,72620,57,159343,0,0,0,51,57334,0,0,0,16165,0,9187,7435,284,21599,10632,0,11040,0,0,0,0,5
7/8/2015,117.01,2.0586,9.815,516.2,17535,1006.25,361.646,49.82,74.664,14.82,356,0,119.25,43.08,-0.117,13.87,20.024,62.33,0.014,-0.605,323.446,62.29,543.351,323.586,36,347.2,579.5,-13.329,2479,48.45,46.02,416.25,1006.25,579.5,551.352,16570,282.055,299.657,59.043,0.48247,273.8,0.072,1.5256,681.558,1.29413,0.55252,0.24,-0.073,-2.64,52.2,3337,13115,58.15,241.3,49.03,0.38599,57.05,-5.8,29.63,46.93,49.99,2133,368.75,16.32,0.16935,193,3181,0.49,48.45,611.75,51.29,1.686,64.38,1.5981,43360,56.78,16.28,56.956,13.46,39.42,243,42.25,193.5,391.5,1.574,-3.357,10.88,180.825,61.5,100.07,9159,469.5,104.5,1241.9,1.7849,24.289,110.67,2.504,1.7152,15.001,2.685,46.46,122.95,74.494,565,99.4,266.7,143.35,64.75,1.6184,40.18,0.34977,-0.1562,703.995,51.93,58.15,0,341742,20798,442,0,0,37712,0,380,0,38031,2377,0,459,63578,0,492,2620,0,0,0,0,0,0,0,0,3407,29276,0,0,0,0,25,8,370,0,3518,30,0,0,0,0,0,0,0,0,0,0,0,0,0,312,3040,0,1368,202024,0,0,0,25205,0,47111,4460,5680,0,0,0,1,0,364773,0,321,0,24,109,28392,0,10,0,0,0,0,4,12281,4102,272,0,0,3302,0,0,31339,42564,167,190779,0,0,0,105,56300,100,0,0,14995,0,9177,13319,268,20422,15862,0,10135,0,0,0,0,30
